PID,MSSubClass,Foundation,PavedDrive,BsmtUnfSF,AllBathBsmt,AllBathAbv,HeatingQC,Neighborhood,YearBuilt,SalePrice,GarageCars,PorchArea,GoodLivArea,CentralAir,KitchenQual,ExterQual,BsmtCond,FireplaceQu,GarageQual,HasPool
909175080,1Fl,CBlock,N,0.0,0.0,1.0,TA,SWISU,1920,60000,1.0,0,728.0,N,Fa,TA,Fa,None,TA,0
909175100,1Fl,PConc,Y,758.0,0.0,2.0,Fa,SWISU,1925,136500,2.0,470,2117.0,Y,TA,TA,TA,Gd,TA,0
909176140,1Fl,BrkTil,Y,808.0,0.0,2.0,TA,SWISU,1924,127000,1.0,242,1909.0,Y,Gd,TA,TA,Gd,TA,0
909176150,1Fl,CBlock,Y,618.0,1.0,1.0,TA,SWISU,1939,126000,2.0,166,1094.0,Y,TA,TA,TA,Gd,TA,0
909176170,DUP2FAM,PConc,Y,925.0,2.0,2.0,Fa,SWISU,1923,150000,0.0,982,2963.0,N,TA,TA,TA,None,None,0
909176180,1Fl,BrkTil,Y,128.0,1.0,2.0,TA,SWISU,1938,137000,1.0,0,2481.0,Y,Fa,TA,TA,None,Fa,0
909177100,DUP2FAM,Slab,Y,0.0,0.0,3.0,TA,SWISU,1967,160000,0.0,0,2650.0,Y,TA,TA,None,None,None,0
909177120,1Fl,BrkTil,Y,1228.0,0.0,2.0,Ex,SWISU,1921,168000,1.0,90,1424.0,Y,TA,TA,TA,Gd,TA,0
909178160,1Fl,BrkTil,Y,778.0,0.0,2.0,TA,SWISU,1940,139500,1.0,335,1489.0,Y,TA,TA,TA,Gd,TA,0
909179020,2Fl,BrkTil,Y,301.0,1.0,2.5,Ex,SWISU,1920,197000,2.0,199,3208.0,Y,TA,TA,TA,TA,TA,0
909250030,1Fl,PConc,N,894.0,1.0,1.0,Ex,SWISU,1931,100000,0.0,156,1666.0,Y,TA,TA,Fa,Gd,None,0
909250040,2Fl,BrkTil,Y,612.0,0.0,3.5,Ex,SWISU,1921,189000,2.0,484,2601.0,Y,TA,TA,Fa,None,TA,0
909250060,1Fl,PConc,Y,804.0,0.0,2.0,Ex,SWISU,1919,169000,1.0,430,2447.0,Y,Gd,TA,TA,Gd,TA,0
909250070,2Fl,BrkTil,Y,200.0,1.0,1.0,Ex,SWISU,1926,160000,1.0,586,1903.0,Y,Gd,TA,TA,Gd,TA,0
909250080,2Fl,BrkTil,Y,583.0,0.0,1.5,Gd,SWISU,1935,105000,1.0,425,1242.0,Y,TA,TA,TA,Gd,Fa,0
909250120,2Fl,BrkTil,N,747.0,0.0,1.5,Gd,Crawfor,1914,138887,1.0,243,1784.0,Y,TA,TA,TA,None,Fa,0
909250150,2Fl,PConc,Y,602.0,0.0,1.5,TA,Crawfor,1923,165000,1.0,261,1502.0,Y,Gd,TA,Fa,TA,TA,0
909250160,1Fl,BrkTil,Y,768.0,0.0,1.0,Fa,Crawfor,1926,96500,1.0,112,789.0,N,TA,TA,TA,None,Po,0
909250200,2Fl,PConc,Y,450.0,0.0,1.0,Ex,SWISU,1920,149000,1.0,164,1815.0,Y,TA,TA,TA,None,TA,0
909250210,1Fl,BrkTil,P,1008.0,0.0,2.0,Ex,SWISU,1926,102000,0.0,138,1008.0,Y,TA,TA,TA,None,None,0
909250220,1Fl,BrkTil,Y,500.0,1.0,2.0,TA,SWISU,1928,135000,2.0,475,2603.0,Y,Gd,TA,TA,TA,TA,0
909251030,1Fl,PConc,Y,971.0,0.0,1.0,TA,Crawfor,1926,136500,1.0,64,1741.0,Y,TA,TA,TA,None,TA,0
909251040,1Fl,BrkTil,P,538.0,0.0,2.0,Gd,Crawfor,1921,146500,1.0,384,1411.0,Y,TA,TA,TA,Gd,TA,0
909251050,1Fl,BrkTil,Y,816.0,0.0,1.0,Ex,Crawfor,1916,147500,2.0,180,1232.0,Y,Gd,Gd,TA,Gd,TA,0
909251080,2Fl,BrkTil,P,265.0,1.0,1.0,Ex,Crawfor,1926,145000,1.0,192,1695.0,Y,TA,TA,TA,Gd,TA,0
909251090,2Fl,BrkTil,Y,588.0,0.0,2.0,Fa,Crawfor,1922,191000,2.0,431,2171.0,Y,TA,TA,TA,Gd,TA,0
909251170,1Fl,BrkTil,Y,712.0,0.0,2.5,Ex,SWISU,1925,137450,1.0,163,1872.0,Y,Gd,TA,TA,Gd,Fa,0
909252010,1Fl,BrkTil,Y,162.0,1.0,1.5,Ex,SWISU,1937,175000,1.0,264,2337.0,Y,Gd,TA,TA,TA,TA,0
909252020,2Fl,PConc,Y,0.0,1.0,1.0,Ex,SWISU,1936,155000,2.0,256,1695.0,Y,Gd,Gd,Gd,None,TA,0
909252110,2Fl,BrkTil,Y,840.0,0.0,2.0,Ex,Crawfor,1915,177000,1.0,160,1680.0,Y,TA,TA,TA,None,TA,0
909252150,2Fl,BrkTil,Y,285.0,1.0,1.0,TA,Crawfor,1930,148500,1.0,0,1344.0,Y,TA,TA,TA,Gd,TA,0
909252170,2Fl,BrkTil,Y,585.0,0.0,1.0,TA,Crawfor,1921,141500,1.0,184,1436.0,N,TA,TA,TA,Gd,TA,0
909252220,1Fl,BrkTil,Y,676.0,0.0,1.0,Ex,Crawfor,1914,147500,2.0,424,1264.0,Y,TA,TA,TA,None,TA,0
909253010,1Fl,BrkTil,Y,896.0,0.0,1.5,Gd,Crawfor,1928,177000,2.0,0,1913.0,Y,TA,TA,TA,TA,Fa,0
909253180,1Fl,BrkTil,Y,861.0,0.5,2.0,Gd,SWISU,1928,145000,1.0,50,1477.0,Y,TA,TA,TA,Gd,TA,0
909253190,1Fl,BrkTil,Y,384.0,0.0,1.0,TA,SWISU,1930,91000,1.0,141,1174.0,N,TA,TA,TA,None,Fa,0
909254010,2Fl,BrkTil,Y,600.0,0.0,1.0,Ex,Crawfor,1918,137000,1.0,308,1228.0,Y,TA,TA,Fa,Gd,Fa,0
909254050,2Fl,PConc,P,392.0,1.0,2.0,Ex,Crawfor,1925,231000,1.0,142,1918.0,Y,Gd,Gd,TA,Gd,TA,0
909254070,2Fl,BrkTil,Y,441.0,0.0,1.5,Gd,Crawfor,1920,200100,1.0,40,2154.0,Y,TA,TA,TA,Gd,Fa,0
909254090,1Fl,BrkTil,Y,912.0,0.0,1.5,Gd,Crawfor,1918,189950,1.0,240,1426.0,Y,Gd,Gd,TA,Gd,TA,0
909254100,2Fl,BrkTil,N,686.0,0.0,1.0,TA,Crawfor,1926,135000,1.0,116,1461.0,Y,TA,TA,TA,Gd,TA,0
909254130,2Fl,CBlock,Y,554.0,0.0,2.0,Gd,Crawfor,1941,164000,1.0,126,2010.0,Y,TA,TA,TA,Gd,TA,0
909254140,1Fl,PConc,P,75.0,0.0,1.0,TA,Crawfor,1913,90350,1.0,34,1059.0,N,Gd,TA,TA,Gd,Gd,0
909254150,1Fl,PConc,Y,661.0,0.0,2.0,Ex,Crawfor,1910,139000,2.0,323,1250.0,Y,TA,TA,TA,Gd,TA,0
909256010,1Fl,CBlock,Y,346.0,0.0,2.0,Fa,SWISU,1939,131000,1.0,126,2111.0,Y,TA,TA,Fa,TA,TA,0
909256020,1Fl,CBlock,Y,440.0,0.0,1.0,TA,SWISU,1941,112000,1.0,0,1672.0,N,TA,TA,Fa,None,TA,0
909256060,1Fl,BrkTil,Y,1064.0,0.0,1.0,Ex,SWISU,1936,115000,1.0,0,1166.0,Y,TA,TA,TA,None,TA,0
909256120,1Fl,PConc,Y,920.0,0.0,1.0,Ex,Crawfor,1938,119750,1.0,0,954.0,Y,Fa,TA,Fa,Gd,Fa,0
909257050,2Fl,BrkTil,Y,1276.0,0.0,1.5,Ex,Crawfor,1926,234000,1.0,145,2080.0,Y,Gd,Gd,TA,Gd,TA,0
909275020,DUP2FAM,CBlock,Y,495.0,0.0,2.0,TA,Crawfor,1946,145000,2.0,0,2442.0,N,TA,TA,TA,None,TA,0
909275030,DUP2FAM,CBlock,Y,717.0,0.0,2.0,TA,Crawfor,1949,145000,3.0,0,2286.0,N,TA,TA,TA,None,TA,0
909275040,2Fl,BrkTil,Y,784.0,0.0,1.0,TA,Crawfor,1923,138000,2.0,217,1603.0,Y,TA,TA,TA,Gd,TA,0
909275050,2Fl,BrkTil,P,776.0,0.0,1.5,TA,Crawfor,1931,149000,1.0,112,1502.0,Y,TA,TA,TA,Gd,TA,0
909275080,1Fl,CBlock,Y,112.0,1.0,1.5,Ex,Crawfor,1940,205000,2.0,171,2295.0,Y,TA,TA,TA,TA,TA,0
909275110,2Fl,BrkTil,Y,851.0,0.0,2.5,Gd,Crawfor,1927,238000,2.0,504,1718.0,Y,Gd,TA,TA,TA,TA,0
909275160,1Fl,CBlock,Y,0.0,0.0,1.5,Fa,Crawfor,1951,153500,2.0,546,1226.0,Y,TA,TA,None,Gd,TA,0
909275250,1Fl,PConc,P,817.0,0.0,1.5,Gd,Crawfor,1920,195000,1.0,429,1550.0,Y,TA,TA,Fa,TA,TA,0
909275310,2Fl,BrkTil,N,242.0,1.0,2.5,TA,Crawfor,1918,239000,3.0,0,3752.0,N,TA,TA,TA,Gd,TA,0
909276010,2Fl,PConc,Y,792.0,0.0,1.0,Fa,Crawfor,1929,230000,2.0,0,1517.0,Y,Gd,TA,TA,Gd,TA,0
909276070,1Fl,CBlock,Y,299.0,0.0,1.5,TA,Crawfor,1940,194000,1.0,113,2319.0,Y,TA,TA,TA,Gd,TA,0
909276110,2Fl,CBlock,P,224.0,0.0,1.0,Fa,Crawfor,1942,177500,1.0,224,2041.0,Y,Gd,TA,TA,Gd,TA,0
909276170,2Fl,CBlock,Y,389.0,0.0,1.5,Fa,Crawfor,1934,188700,1.0,0,1986.0,Y,TA,TA,TA,Gd,TA,0
909276200,1Fl,BrkTil,Y,300.0,1.0,1.5,Ex,Crawfor,1940,160000,1.0,70,1736.0,Y,TA,Gd,Fa,TA,TA,0
909276210,1Fl,BrkTil,Y,741.0,0.0,2.0,Ex,Crawfor,1930,188000,1.0,40,1944.0,Y,Gd,TA,Gd,TA,Fa,0
909277040,1Fl,CBlock,Y,336.0,0.0,2.0,Ex,Crawfor,1937,198000,1.0,40,2544.0,Y,Gd,TA,TA,Gd,TA,0
909277070,1Fl,BrkTil,Y,884.0,0.0,1.0,TA,Crawfor,1938,110000,1.0,164,1374.0,Y,TA,TA,TA,None,TA,0
909277090,1Fl,CBlock,Y,480.0,0.0,1.0,Ex,Crawfor,1960,155000,1.0,598,2066.0,Y,TA,TA,TA,None,TA,0
909277100,1Fl,BrkTil,Y,163.0,1.0,1.0,Ex,Crawfor,1921,163500,2.0,44,1677.0,Y,TA,TA,TA,None,TA,0
909278020,1Fl,BrkTil,Y,731.0,0.0,1.5,Ex,Crawfor,1921,154900,1.0,294,1343.0,Y,TA,TA,TA,Gd,Fa,0
909279010,DUP2FAM,BrkTil,Y,674.0,0.0,2.5,Ex,Crawfor,1940,205000,2.0,57,2726.0,Y,TA,TA,TA,Gd,TA,0
909279040,1Fl,BrkTil,Y,700.0,0.0,1.0,Ex,Crawfor,1922,137500,1.0,67,1180.0,Y,Fa,TA,TA,Gd,TA,0
909279080,1Fl,CBlock,Y,0.0,0.0,1.5,TA,Crawfor,1932,220000,2.0,19,2845.0,Y,TA,TA,TA,Gd,TA,0
909280030,1Fl,CBlock,Y,794.0,0.0,1.5,Gd,Crawfor,1936,250000,1.0,322,2280.0,Y,Gd,Gd,TA,Gd,Fa,0
909280070,1Fl,BrkTil,Y,496.0,0.0,2.0,Ex,Crawfor,1929,218000,2.0,0,2197.0,Y,TA,Gd,TA,Gd,TA,0
909281010,2Fl,BrkTil,Y,449.0,0.0,2.5,TA,Crawfor,1932,239000,2.0,0,2848.0,Y,TA,TA,TA,Gd,TA,0
909281020,DUP2FAM,CBlock,Y,195.0,0.0,2.0,Ex,Crawfor,1941,140000,2.0,144,1888.0,Y,TA,TA,Fa,None,TA,0
909281030,1Fl,PConc,Y,591.0,0.5,1.0,Fa,Crawfor,1951,104000,1.0,392,1591.0,N,TA,TA,TA,TA,TA,0
909281080,1Fl,BrkTil,Y,850.0,1.0,1.5,Ex,Crawfor,1941,257500,1.0,86,2811.0,Y,TA,Gd,TA,TA,TA,0
909281130,2Fl,CBlock,Y,556.0,0.0,2.5,TA,Crawfor,1932,315000,2.0,74,3024.0,Y,Gd,Gd,Gd,TA,TA,0
909282020,2Fl,CBlock,Y,104.0,1.0,2.5,Ex,Crawfor,1945,259500,1.0,224,3244.0,Y,Gd,TA,TA,TA,TA,0
909282030,1Fl,CBlock,Y,536.0,0.0,3.5,Ex,Crawfor,1935,381000,3.0,326,3639.0,Y,Gd,TA,TA,Gd,TA,0
909282060,2Fl,BrkTil,Y,637.0,0.0,1.5,Ex,Crawfor,1932,199500,3.0,104,1609.0,Y,Gd,TA,TA,Gd,TA,0
909282110,2Fl,PConc,Y,697.0,0.0,1.5,Ex,Crawfor,1930,210000,2.0,90,1801.0,Y,TA,TA,TA,Gd,Fa,0
909282130,1Fl,BrkTil,Y,264.0,1.0,1.0,Ex,Crawfor,1954,144800,1.0,0,1960.0,Y,TA,TA,TA,Gd,TA,0
909425010,1Fl,CBlock,Y,457.0,0.5,1.5,Ex,Crawfor,1939,311500,2.0,269,2295.0,Y,Gd,Gd,TA,TA,TA,0
909425060,2Fl,CBlock,Y,429.0,0.0,1.5,Ex,Crawfor,1941,174500,1.0,0,1839.0,Y,Fa,TA,TA,Gd,TA,0
909425085,1Fl,CBlock,Y,397.0,1.0,2.5,Ex,Crawfor,1950,263400,2.0,96,2596.0,Y,Gd,TA,Gd,TA,TA,0
909425130,1Fl,CBlock,Y,621.0,1.0,2.0,TA,Crawfor,1960,193000,2.0,268,2501.0,Y,TA,TA,TA,Gd,TA,0
909425140,1Fl,PConc,Y,291.0,1.0,2.0,Ex,Crawfor,1957,257500,2.0,287,3025.0,Y,Gd,TA,TA,TA,TA,0
909425180,1Fl,CBlock,Y,0.0,1.0,2.0,Ex,Crawfor,1977,217500,2.0,0,3077.0,Y,Gd,TA,TA,TA,TA,0
909425270,2Fl,CBlock,Y,390.0,0.0,1.5,TA,Crawfor,1940,219500,1.0,0,2150.0,Y,TA,TA,TA,Gd,TA,0
909426060,2Fl,CBlock,Y,408.0,1.0,2.0,Gd,Crawfor,1950,257000,1.0,192,3075.0,Y,TA,TA,TA,Gd,TA,0
909426080,DUP2FAM,CBlock,Y,657.0,0.0,2.5,Ex,Crawfor,1950,215000,2.0,0,2552.0,Y,TA,TA,TA,None,TA,0
909426090,1Fl,BrkTil,Y,248.0,1.0,2.0,Fa,Crawfor,1949,158000,1.0,81,2342.0,N,Fa,TA,TA,TA,TA,0
909427230,2Fl,Stone,Y,877.0,0.0,2.0,Ex,Crawfor,1941,266500,1.0,60,2615.0,Y,Gd,Ex,Gd,Gd,TA,0
909428110,DUP2FAM,CBlock,Y,324.0,1.0,1.0,TA,Crawfor,1953,157000,1.0,0,2177.0,Y,TA,TA,TA,Gd,TA,0
909428120,1Fl,CBlock,Y,905.0,1.0,2.0,TA,Crawfor,1953,217000,2.0,478,3163.0,Y,Gd,TA,TA,Gd,TA,0
909428170,1Fl,PConc,Y,782.0,0.0,2.5,Ex,Crawfor,1956,236500,2.0,275,3014.0,Y,TA,TA,TA,TA,TA,0
909428180,1Fl,CBlock,Y,0.0,0.0,1.5,TA,Crawfor,1960,201000,2.0,659,3120.0,Y,TA,TA,Gd,TA,TA,0
909428190,1Fl,CBlock,Y,568.0,1.0,1.0,Ex,Crawfor,1954,224000,2.0,324,2368.0,Y,Gd,Gd,TA,Gd,TA,0
909428240,1Fl,PConc,Y,91.0,1.0,1.5,Ex,Crawfor,1954,224000,2.0,201,3125.0,Y,TA,TA,TA,Gd,TA,0
909428280,1Fl,PConc,Y,496.0,1.0,2.0,TA,Crawfor,1959,335000,2.0,369,3308.0,Y,Ex,Gd,TA,TA,TA,0
909428340,1Fl,PConc,Y,675.0,0.5,2.0,Ex,Crawfor,1968,215000,2.0,216,2301.0,Y,TA,TA,TA,Gd,TA,0
909451020,2FlPUD,CBlock,Y,150.0,0.0,1.0,TA,Blueste,1980,116500,2.0,213,1398.0,Y,TA,TA,TA,TA,TA,0
909451040,2FlPUD,CBlock,Y,516.0,0.0,1.0,TA,Blueste,1980,115000,2.0,279,1032.0,Y,TA,TA,TA,TA,TA,0
909451100,2FlPUD,CBlock,Y,90.0,1.0,1.5,TA,Blueste,1980,137000,2.0,176,1700.0,Y,Gd,TA,TA,TA,TA,0
909451130,2FlPUD,CBlock,Y,186.0,0.0,1.0,Gd,Blueste,1980,123900,2.0,180,1375.0,Y,TA,TA,TA,TA,TA,0
909451140,2FlPUD,CBlock,Y,561.0,0.0,1.5,TA,Blueste,1980,121000,2.0,154,1229.0,Y,TA,TA,TA,TA,TA,0
909451150,2FlPUD,CBlock,Y,23.0,1.0,2.5,TA,Blueste,1980,151000,2.0,161,2249.0,Y,TA,TA,TA,TA,TA,0
909451180,2FlPUD,CBlock,Y,276.0,0.0,1.5,TA,Blueste,1980,124000,2.0,150,1514.0,Y,TA,TA,TA,TA,TA,0
909452050,SPLIT,CBlock,Y,118.0,1.0,2.5,Gd,Crawfor,1986,208000,2.0,512,2436.0,Y,TA,TA,TA,TA,TA,0
909452102,1Fl,PConc,Y,1680.0,0.0,2.0,Gd,Crawfor,1995,170000,2.0,152,1680.0,Y,Gd,TA,TA,None,TA,0
909452114,SPLIT,PConc,Y,80.0,1.0,2.5,Ex,Crawfor,1994,203135,2.0,0,1995.0,Y,Gd,TA,TA,None,TA,0
909455030,1FlPUD,CBlock,Y,235.0,1.0,1.0,Gd,Blueste,1989,185000,2.0,177,1781.0,Y,Gd,Gd,TA,TA,TA,0
909455040,1FlPUD,CBlock,Y,1115.0,0.0,2.0,Gd,Blueste,1989,162500,2.0,193,1267.0,Y,Gd,Gd,TA,TA,TA,0
909455060,1FlPUD,CBlock,Y,427.0,1.0,1.0,Gd,Blueste,1988,200000,2.0,135,1597.0,Y,TA,TA,TA,None,TA,0
909475020,1Fl,CBlock,Y,734.0,1.0,2.0,Gd,Crawfor,1969,223000,2.0,289,2954.0,Y,Gd,Gd,TA,TA,TA,0
909475040,1Fl,CBlock,Y,581.0,1.0,2.0,TA,Crawfor,1971,315000,2.0,344,3587.0,Y,Ex,Gd,TA,Gd,TA,0
909475050,1Fl,CBlock,Y,1262.0,0.0,2.0,Ex,Crawfor,1971,198000,2.0,146,2130.0,Y,TA,TA,TA,TA,TA,0
909475140,1Fl,CBlock,Y,254.0,1.0,2.0,TA,Crawfor,1959,289000,2.0,215,3048.0,Y,TA,TA,TA,TA,TA,0
909475230,1Fl,CBlock,Y,279.0,0.0,2.5,Gd,Crawfor,1986,315000,2.0,449,2726.0,Y,Gd,Gd,TA,Gd,Gd,1
909475300,1Fl,CBlock,Y,72.0,1.0,2.0,Ex,Crawfor,1988,222000,2.0,518,2488.0,Y,Gd,Gd,TA,Gd,TA,0
910200040,1Fl,CBlock,N,793.0,0.0,2.0,TA,IDOTRR,1919,115000,0.0,144,1517.0,N,Fa,TA,TA,None,None,0
910200060,1Fl,PConc,Y,487.0,0.5,1.0,Ex,IDOTRR,1926,145400,2.0,228,1659.0,Y,TA,TA,TA,None,TA,0
910200080,1Fl,BrkTil,P,555.0,1.0,1.0,TA,IDOTRR,1926,126000,1.0,116,1258.0,Y,TA,TA,TA,None,TA,0
910200110,1Fl,BrkTil,Y,345.0,0.0,1.0,Gd,IDOTRR,1940,141000,2.0,30,1590.0,Y,Gd,TA,TA,None,TA,0
910201020,1Fl,CBlock,Y,604.0,0.0,1.0,Fa,IDOTRR,1941,87000,2.0,244,919.0,N,TA,TA,TA,None,TA,0
910201050,1Fl,BrkTil,N,936.0,0.0,2.0,Ex,IDOTRR,1925,129850,0.0,176,1601.0,Y,TA,Gd,Fa,None,None,0
910201110,1Fl,PConc,P,732.0,0.0,1.0,Gd,IDOTRR,1939,100000,1.0,140,1123.0,Y,TA,TA,TA,None,TA,0
910201130,1Fl,CBlock,Y,720.0,0.0,1.0,Gd,IDOTRR,1940,120000,1.0,0,1090.0,Y,TA,TA,TA,None,TA,0
910201180,2Fl,BrkTil,Y,311.0,0.0,2.0,Ex,IDOTRR,1923,150909,0.0,386,2376.0,Y,Gd,TA,TA,None,None,0
910202030,1Fl,BrkTil,N,816.0,0.0,1.0,Ex,IDOTRR,1922,75200,1.0,96,816.0,Y,TA,TA,TA,None,Fa,0
910202050,1Fl,BrkTil,N,796.0,0.0,1.0,Fa,IDOTRR,1922,55000,0.0,100,796.0,N,TA,TA,Fa,None,None,0
910202060,1Fl,BrkTil,N,61.0,1.0,1.0,Gd,IDOTRR,1922,125500,1.0,96,1889.0,Y,Gd,TA,TA,None,TA,0
910202070,2Fl,CBlock,Y,216.0,0.0,1.0,Gd,IDOTRR,1920,147000,1.0,346,1800.0,Y,TA,TA,Fa,None,TA,0
910202100,1Fl,BrkTil,Y,278.0,0.0,1.0,Ex,IDOTRR,1930,120500,1.0,96,1354.0,Y,TA,Gd,TA,None,TA,0
910203020,1Fl,CBlock,Y,212.0,0.0,1.0,Ex,IDOTRR,1940,120500,1.0,25,1306.0,Y,TA,TA,TA,Gd,Ex,0
910203090,1Fl,CBlock,Y,780.0,0.0,1.0,Gd,IDOTRR,1930,119000,0.0,96,1200.0,Y,TA,TA,TA,None,None,0
910203100,1Fl,BrkTil,N,432.0,0.0,1.0,TA,IDOTRR,1925,72000,0.0,112,672.0,N,TA,TA,TA,None,None,0
910203230,1Fl,BrkTil,N,641.0,0.0,1.0,Gd,IDOTRR,1925,85000,1.0,254,641.0,Y,Fa,TA,TA,None,TA,0
910203250,1Fl,BrkTil,N,0.0,0.0,1.0,TA,IDOTRR,1941,82000,1.0,0,1020.0,Y,TA,TA,TA,None,Fa,0
910203290,1Fl,BrkTil,Y,1012.0,0.0,1.0,TA,IDOTRR,1920,118400,1.0,134,1012.0,Y,TA,TA,TA,Gd,TA,0
910204050,2Fl,BrkTil,Y,760.0,0.0,2.0,Ex,IDOTRR,1900,123000,2.0,705,1856.0,N,Gd,TA,TA,None,TA,0
910205010,SPLIT,CBlock,Y,367.0,0.0,1.5,Ex,IDOTRR,1967,126000,1.0,280,1913.0,Y,TA,Fa,TA,Po,TA,0
910205020,2Fl,PConc,N,596.0,0.0,1.0,TA,IDOTRR,1920,78000,1.0,137,1192.0,N,TA,TA,TA,None,Fa,0
910205120,1Fl,BrkTil,Y,321.0,0.0,1.0,Fa,IDOTRR,1921,110000,1.0,256,1415.0,Y,TA,TA,TA,None,TA,0
910205130,1Fl,CBlock,Y,490.0,0.0,1.5,TA,IDOTRR,1950,152000,1.0,289,1978.0,Y,TA,TA,TA,None,TA,0
910206010,1Fl,BrkTil,N,0.0,0.0,1.0,Ex,IDOTRR,1939,68104,1.0,48,640.0,Y,TA,TA,None,None,TA,0
910206110,1Fl,BrkTil,Y,520.0,0.0,1.0,TA,IDOTRR,1930,99500,1.0,90,912.0,Y,TA,TA,TA,None,TA,0
910226040,1Fl,CBlock,Y,821.0,0.0,2.0,Gd,IDOTRR,1958,165500,1.0,0,2285.0,Y,TA,TA,TA,None,TA,0
910226060,1Fl,CBlock,Y,967.0,0.0,2.0,Gd,IDOTRR,1957,139000,1.0,21,1638.0,Y,Gd,TA,TA,None,TA,0
911102090,2Fl,Stone,Y,173.0,0.0,1.0,Ex,IDOTRR,1895,89000,1.0,123,1361.0,N,TA,TA,Fa,None,Fa,0
911102170,2Fl,BrkTil,N,649.0,0.0,1.0,TA,IDOTRR,1920,40000,1.0,226,1317.0,N,TA,TA,TA,None,TA,0
911102180,1Fl,PConc,N,356.0,0.0,1.0,TA,IDOTRR,1910,80900,1.0,0,1049.0,N,TA,TA,TA,None,Po,0
911103060,DUP2FAM,CBlock,N,957.0,0.0,2.0,Fa,IDOTRR,1895,119600,0.0,133,1991.0,N,TA,TA,TA,None,None,0
911104060,1Fl,BrkTil,N,572.0,0.0,1.0,Fa,IDOTRR,1925,75000,1.0,72,572.0,N,TA,TA,TA,None,TA,0
911128020,1Fl,BrkTil,N,100.0,0.0,1.0,Ex,IDOTRR,1930,124900,1.0,282,1738.0,Y,Gd,Gd,TA,None,TA,0
911128180,1Fl,CBlock,Y,698.0,0.0,1.0,TA,IDOTRR,1920,68400,2.0,194,1128.0,Y,TA,TA,TA,None,TA,0
911175360,1Fl,CBlock,Y,0.0,0.0,1.5,Gd,IDOTRR,1920,108000,1.0,167,1973.0,Y,TA,TA,TA,None,TA,0
911175430,1Fl,CBlock,Y,430.0,1.0,0.0,TA,IDOTRR,1949,35311,1.0,0,530.0,N,TA,TA,TA,None,TA,0
911175440,DUP2FAM,CBlock,Y,660.0,0.0,2.0,TA,IDOTRR,1951,115000,0.0,0,1396.0,N,TA,Fa,TA,None,None,0
911225110,1Fl,PConc,N,216.0,0.0,1.0,Fa,IDOTRR,1916,78000,0.0,0,936.0,N,TA,TA,Fa,None,None,0
911226010,1Fl,CBlock,Y,894.0,0.0,1.0,TA,IDOTRR,1935,81000,3.0,20,894.0,Y,TA,Fa,TA,None,TA,0
911226030,2Fl,Stone,N,592.0,0.0,1.5,Ex,IDOTRR,1920,65000,1.0,190,864.0,Y,Fa,TA,Fa,None,Fa,0
911370410,1FlPUD,PConc,Y,120.0,1.5,2.0,Ex,Crawfor,2008,392500,2.0,368,3132.0,Y,Gd,Ex,TA,Gd,TA,0
911370460,1FlPUD,PConc,Y,0.0,1.5,2.0,Ex,Crawfor,2006,235000,2.0,276,3198.0,Y,Gd,Gd,TA,Gd,TA,0
911370510,1FlPUD,PConc,Y,221.0,1.5,2.0,Ex,Crawfor,2004,246000,2.0,336,3019.0,Y,Gd,Gd,TA,Gd,TA,0
911370520,1FlPUD,PConc,Y,120.0,1.5,2.0,Ex,Crawfor,2004,250000,2.0,336,3120.0,Y,Ex,Gd,TA,Gd,TA,0
911370530,1FlPUD,PConc,Y,30.0,1.5,2.0,Ex,Crawfor,2004,300000,2.0,336,3210.0,Y,Gd,Gd,TA,Gd,TA,0
911370540,1FlPUD,PConc,Y,221.0,1.5,2.0,Ex,Crawfor,2004,275000,2.0,336,3019.0,Y,Gd,Gd,TA,Gd,TA,0
912251110,1Fl,CBlock,N,0.0,0.0,1.0,TA,IDOTRR,1910,57625,1.0,143,810.0,N,TA,Fa,None,None,TA,0
913350030,1Fl,CBlock,Y,849.0,0.5,2.0,TA,Mitchel,1979,242500,2.0,164,2401.0,Y,Fa,TA,TA,TA,TA,0
914452060,DUP2FAM,CBlock,Y,1664.0,0.0,2.0,TA,Mitchel,1978,145000,2.0,0,1664.0,Y,TA,TA,TA,None,TA,0
914452090,SPLIT,CBlock,Y,0.0,1.0,2.0,TA,Mitchel,1979,183500,2.0,306,2300.0,Y,Gd,TA,TA,Po,TA,0
914452120,SPLIT,CBlock,Y,115.0,1.0,1.0,Ex,Mitchel,1978,156000,2.0,192,1685.0,Y,TA,TA,TA,TA,TA,0
914452190,1Fl,PConc,Y,748.0,0.0,1.5,TA,Mitchel,1983,134000,2.0,278,1416.0,Y,TA,TA,TA,None,TA,0
914453045,1Fl,PConc,Y,1140.0,1.0,3.0,Ex,Mitchel,1996,300000,3.0,238,2732.0,Y,Gd,Gd,TA,None,TA,0
914460020,1Fl,PConc,Y,856.0,0.0,2.0,Ex,Mitchel,2002,215000,3.0,217,1977.0,Y,Gd,Gd,TA,Gd,TA,0
914460110,1Fl,PConc,Y,17.0,1.0,1.5,Ex,Mitchel,2002,245000,2.0,289,2801.0,Y,Gd,Gd,TA,Gd,TA,0
914465020,2Fl,PConc,Y,412.0,0.0,2.5,Ex,Mitchel,2000,251000,3.0,301,2747.0,Y,Gd,Gd,TA,TA,TA,0
