PID,SalePrice,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Pool,PorchArea,TotalBath
909455030,185000,120,35.0,3907,Pave,None,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,8,6,1989,1989,Gable,CompShg,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,747.0,Unf,0.0,235.0,GasA,Gd,Y,SBrkr,1034,0,0,1,1,Gd,4,Typ,1,TA,Attchd,Fin,2.0,598.0,TA,TA,Y,141,None,None,None,0,4,2010,WD ,Normal,No,36,2.0
909455040,162500,120,35.0,3907,Pave,None,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,8,5,1989,1989,Gable,CompShg,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,76.0,Unf,0.0,1115.0,GasA,Gd,Y,SBrkr,1191,0,0,2,1,Gd,5,Typ,1,TA,Attchd,Unf,2.0,531.0,TA,TA,Y,112,None,None,None,0,3,2010,WD ,Normal,No,81,2.0
909455060,200000,120,35.0,3907,Pave,None,IR1,Bnk,AllPub,Inside,Mod,Blueste,Norm,8,5,1988,1988,Gable,CompShg,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,577.0,Unf,0.0,427.0,GasA,Gd,Y,SBrkr,1020,0,0,1,1,TA,4,Typ,0,None,Attchd,Unf,2.0,509.0,TA,TA,Y,135,None,None,None,0,3,2007,WD ,Normal,No,0,2.0
909475020,223000,20,70.0,16381,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,6,5,1969,1969,Gable,CompShg,Plywood,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,Av,Rec,1110.0,Unf,0.0,734.0,GasA,Gd,Y,SBrkr,1844,0,0,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,540.0,TA,TA,Y,0,None,None,None,0,12,2006,WD ,Normal,No,289,3.0
909475040,315000,20,70.0,17597,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,7,9,1971,2009,Hip,CompShg,BrkFace,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,803.0,ALQ,419.0,581.0,GasA,TA,Y,SBrkr,2365,0,0,3,1,Ex,7,Min1,2,Gd,Attchd,Fin,2.0,551.0,TA,TA,Y,200,None,GdPrv,None,0,7,2009,WD ,Normal,No,144,3.0
909475050,198000,20,70.0,20693,Pave,None,IR1,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,7,5,1971,1971,Gable,CompShg,Plywood,BrkFace,652.0,TA,TA,CBlock,Gd,TA,No,Rec,434.0,Unf,0.0,1262.0,GasA,Ex,Y,SBrkr,1696,0,0,3,1,TA,7,Typ,2,TA,Attchd,Fin,2.0,625.0,TA,TA,Y,0,None,GdWo,None,0,2,2007,WD ,Normal,No,146,2.0
909475140,289000,20,100.0,15602,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,7,8,1959,1997,Gable,CompShg,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1247.0,Unf,0.0,254.0,GasA,TA,Y,SBrkr,1801,0,0,1,1,TA,6,Typ,2,TA,Attchd,Fin,2.0,484.0,TA,TA,Y,0,None,GdWo,None,0,3,2010,WD ,Normal,No,215,3.0
909475230,315000,20,70.0,18044,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,Crawfor,Norm,8,5,1986,1986,Gable,CompShg,WdShing,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,279.0,GasA,Gd,Y,SBrkr,2726,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,691.0,Gd,Gd,Y,216,Ex,None,None,0,8,2007,WD ,Normal,Yes,233,2.5
909475300,222000,20,70.0,21695,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,6,9,1988,2007,Hip,CompShg,Wd Sdng,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,808.0,Unf,0.0,72.0,GasA,Ex,Y,SBrkr,1680,0,0,3,1,Gd,5,Typ,1,Gd,Attchd,Fin,2.0,540.0,TA,TA,Y,292,None,None,None,0,12,2009,WD ,Normal,No,226,3.0
910200040,115000,50,85.0,8500,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,5,7,1919,2005,Gable,CompShg,CemntBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,793.0,GasW,TA,N,FuseF,997,520,0,3,1,Fa,7,Typ,0,None,None,None,0.0,0.0,None,None,N,0,None,None,None,0,8,2007,WD ,Normal,No,144,2.0
910200060,145400,50,50.0,7000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,6,7,1926,1950,Hip,CompShg,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,374.0,Unf,0.0,487.0,GasA,Ex,Y,SBrkr,861,424,0,3,1,TA,6,Typ,0,None,Detchd,Fin,2.0,506.0,TA,TA,Y,96,None,MnPrv,None,0,5,2006,WD ,Normal,No,132,1.5
910200080,126000,30,50.0,7000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,6,8,1926,1998,Gable,CompShg,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,299.0,GLQ,40.0,555.0,GasA,TA,Y,SBrkr,919,0,0,2,1,TA,5,Typ,0,None,Detchd,Unf,1.0,195.0,TA,TA,P,0,None,MnPrv,None,0,7,2008,WD ,Normal,No,116,2.0
910200110,141000,50,50.0,7000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,6,7,1940,1950,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,375.0,Unf,0.0,345.0,GasA,Gd,Y,FuseA,720,495,0,3,1,Gd,6,Typ,0,None,Detchd,Fin,2.0,720.0,TA,TA,Y,0,None,MnPrv,None,0,5,2007,WD ,Normal,No,30,1.0
910201020,87000,45,50.0,5000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,5,6,1941,1950,Gable,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,116.0,Unf,0.0,604.0,GasA,Po,N,FuseF,803,0,0,2,1,TA,5,Typ,0,None,Detchd,Unf,2.0,360.0,TA,TA,Y,0,None,None,None,0,12,2007,WD ,Normal,No,244,1.0
910201050,129850,50,50.0,7288,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,5,7,1925,2003,Gable,CompShg,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,0.0,Unf,0.0,936.0,GasA,Ex,Y,SBrkr,936,665,0,3,1,TA,6,Typ,0,None,None,None,0.0,0.0,None,None,N,0,None,None,None,0,9,2007,WD ,Normal,No,176,2.0
910201110,100000,50,50.0,6060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,4,5,1939,1950,Gable,CompShg,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,732.0,GasA,Gd,Y,SBrkr,772,351,0,3,1,TA,4,Typ,0,None,Detchd,Unf,1.0,264.0,TA,TA,P,0,None,MnPrv,None,0,6,2007,WD ,Normal,No,140,1.0
910201130,120000,50,60.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,6,8,1940,2006,Gable,CompShg,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,720.0,GasA,Gd,Y,SBrkr,760,330,0,3,1,TA,5,Typ,0,None,Detchd,Unf,1.0,240.0,TA,TA,Y,0,None,None,None,0,7,2008,WD ,Normal,No,0,1.0
910201180,150909,70,50.0,9060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,5,6,1923,1999,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,ALQ,548.0,Unf,0.0,311.0,GasA,Ex,Y,SBrkr,942,886,0,3,1,Gd,6,Typ,0,None,Detchd,None,0.0,0.0,None,None,Y,174,None,MnPrv,None,0,3,2007,WD ,Alloca,No,212,2.0
910202030,75200,30,46.0,3672,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,5,7,1922,1950,Gable,CompShg,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,2,1,TA,5,Typ,0,None,Detchd,Unf,1.0,100.0,Fa,Fa,N,0,None,None,None,0,9,2007,WD ,Normal,No,96,1.0
910202050,55000,30,40.0,3636,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,4,4,1922,1950,Gable,CompShg,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,796.0,GasA,Fa,N,SBrkr,796,0,0,2,1,TA,5,Typ,0,None,None,None,0.0,0.0,None,None,N,0,None,MnPrv,None,0,1,2008,WD ,Normal,No,100,1.0
910202060,125500,50,40.0,5436,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,4,8,1922,2007,Gable,CompShg,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,735.0,Unf,0.0,61.0,GasA,Gd,Y,SBrkr,796,358,0,3,1,Gd,7,Typ,0,None,Detchd,Unf,1.0,240.0,TA,TA,N,0,None,MnPrv,None,0,5,2010,WD ,Normal,No,96,2.0
910202070,147000,70,59.0,10690,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,5,7,1920,1997,Hip,CompShg,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,Rec,456.0,Unf,0.0,216.0,GasA,Gd,Y,FuseA,672,672,0,3,1,TA,6,Typ,0,None,Detchd,Unf,1.0,468.0,TA,Fa,Y,0,None,None,None,0,7,2009,WD ,Normal,No,346,1.0
910202100,120500,30,60.0,5890,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,6,8,1930,2007,Gable,CompShg,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Av,ALQ,538.0,Unf,0.0,278.0,GasA,Ex,Y,SBrkr,816,0,0,2,1,TA,5,Typ,0,None,Detchd,Unf,1.0,432.0,TA,TA,Y,0,None,None,None,0,6,2008,WD ,Normal,No,96,1.0
910203020,120500,30,71.0,6900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,5,6,1940,1955,Gable,CompShg,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,403.0,Rec,125.0,212.0,GasA,Ex,Y,SBrkr,778,0,0,2,1,TA,4,Typ,1,Gd,Detchd,Fin,1.0,924.0,Ex,Ex,Y,0,None,None,None,0,2,2008,WD ,Normal,No,25,1.0
910203090,119000,50,58.0,8155,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,5,7,1930,1950,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,780.0,GasA,Gd,Y,FuseA,780,420,0,4,1,TA,7,Typ,0,None,None,None,0.0,0.0,None,None,Y,0,None,None,None,0,7,2008,WD ,Normal,No,96,1.0
910203100,72000,30,61.0,8534,Pave,None,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,4,4,1925,1950,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,432.0,GasA,TA,N,FuseA,672,0,0,2,1,TA,4,Min1,0,None,None,None,0.0,0.0,None,None,N,0,None,GdWo,None,0,6,2006,WD ,Normal,No,112,1.0
910203230,85000,30,50.0,7030,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,4,6,1925,1950,Gable,CompShg,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,641.0,GasA,Gd,Y,SBrkr,641,0,0,2,1,Fa,4,Typ,0,None,Detchd,Unf,1.0,272.0,TA,TA,N,184,None,MnPrv,None,0,3,2006,WD ,Normal,No,70,1.0
910203250,82000,30,58.0,8154,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,2,5,1941,1950,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,480.0,Unf,0.0,0.0,GasA,TA,Y,SBrkr,540,0,0,1,1,TA,4,Typ,0,None,Detchd,Unf,1.0,200.0,Fa,Fa,N,0,None,None,None,0,4,2010,ConLw,Normal,No,0,1.0
910203290,118400,30,59.0,8263,Pave,None,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,6,5,1920,1950,Gable,CompShg,BrkFace,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1012.0,GasA,TA,Y,FuseA,1012,0,0,2,1,TA,6,Typ,1,Gd,Detchd,Unf,1.0,308.0,TA,TA,Y,0,None,MnPrv,None,0,5,2007,WD ,Normal,No,134,1.0
910204050,123000,70,50.0,8660,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,5,6,1900,1993,Gambrel,CompShg,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,760.0,GasA,Ex,N,SBrkr,928,928,312,5,1,Gd,11,Typ,0,None,Detchd,Unf,2.0,576.0,TA,TA,Y,467,None,None,None,0,12,2009,WD ,Normal,No,238,2.0
910205010,126000,80,75.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,5,5,1967,1967,Hip,CompShg,HdBoard,None,0.0,Fa,TA,CBlock,Gd,TA,Mn,Rec,257.0,Unf,0.0,367.0,GasA,Ex,Y,SBrkr,1092,564,0,3,1,TA,7,Mod,1,Po,Attchd,Unf,1.0,288.0,TA,TA,Y,0,None,MnPrv,None,0,7,2008,WD ,Normal,No,280,1.5
910205020,78000,70,60.0,6402,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,5,5,1920,1950,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0.0,Unf,0.0,596.0,GasA,TA,N,SBrkr,596,596,0,3,1,TA,6,Typ,0,None,Detchd,Unf,1.0,189.0,Fa,Fa,N,0,None,GdWo,None,0,7,2009,WD ,Normal,No,137,1.0
910205120,110000,50,50.0,9140,Pave,None,Reg,HLS,AllPub,Inside,Gtl,IDOTRR,Norm,6,5,1921,1975,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,BLQ,308.0,Unf,0.0,321.0,GasA,Fa,Y,SBrkr,727,380,0,2,1,TA,5,Typ,0,None,Detchd,Unf,1.0,625.0,TA,TA,Y,0,None,MnPrv,None,0,4,2010,COD,Normal,No,256,1.0
910205130,152000,50,75.0,13710,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,5,5,1950,1950,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,420.0,Unf,0.0,490.0,GasA,TA,Y,FuseA,910,648,0,4,1,TA,6,Typ,0,None,Attchd,Unf,1.0,282.0,TA,TA,Y,289,None,MnPrv,None,0,6,2007,WD ,Normal,No,0,1.5
910206010,68104,50,64.0,11067,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,2,4,1939,1950,Gable,CompShg,MetalSd,None,0.0,TA,TA,BrkTil,None,None,None,None,0.0,None,0.0,0.0,GasA,Ex,Y,SBrkr,640,0,205,1,1,TA,4,Maj2,0,None,Detchd,Unf,1.0,256.0,TA,Fa,N,48,None,None,None,0,3,2007,WD ,Normal,No,0,1.0
910206110,99500,30,60.0,7392,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,5,7,1930,1995,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,GasA,TA,Y,FuseA,912,0,0,2,1,TA,5,Typ,0,None,Detchd,RFn,1.0,360.0,TA,TA,Y,0,None,None,None,0,5,2008,WD ,Normal,No,90,1.0
910226040,165500,50,75.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,5,5,1958,1958,Gable,CompShg,WdShing,BrkFace,162.0,TA,TA,CBlock,TA,TA,No,ALQ,330.0,Unf,0.0,821.0,GasA,Gd,Y,FuseA,1151,804,0,4,1,TA,7,Typ,0,None,Attchd,Fin,1.0,356.0,TA,TA,Y,0,None,None,None,0,1,2008,WD ,Normal,No,0,2.0
910226060,139000,50,75.0,9060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,6,5,1957,1957,Gable,CompShg,MetalSd,BrkFace,327.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,967.0,GasA,Gd,Y,SBrkr,967,671,0,4,1,Gd,6,Typ,0,None,Detchd,Unf,1.0,384.0,TA,TA,Y,0,None,None,None,0,4,2006,WD ,Normal,No,21,2.0
911102090,89000,70,60.0,5280,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,4,7,1895,1950,Gable,CompShg,Wd Sdng,None,0.0,TA,TA,Stone,Po,Fa,No,Unf,0.0,Unf,0.0,173.0,GasA,Ex,N,SBrkr,825,536,0,2,1,TA,6,Typ,0,None,Detchd,Unf,1.0,185.0,Fa,TA,Y,0,None,None,None,0,7,2008,WD ,Normal,No,123,1.0
911102170,40000,70,50.0,8500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,4,4,1920,1950,Gambrel,CompShg,BrkFace,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,649.0,GasA,TA,N,SBrkr,649,668,0,3,1,TA,6,Typ,0,None,Detchd,Unf,1.0,250.0,TA,Fa,N,0,None,MnPrv,None,0,7,2008,WD ,Normal,No,226,1.0
911102180,80900,50,52.0,5150,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,4,7,1910,2000,Gable,CompShg,Plywood,None,0.0,TA,TA,PConc,Po,TA,No,Unf,0.0,Unf,0.0,356.0,GasA,TA,N,FuseA,671,378,0,2,1,TA,5,Typ,0,None,Detchd,Unf,1.0,195.0,Po,Fa,N,0,None,None,None,0,5,2008,WD ,Normal,No,0,1.0
911103060,119600,190,75.0,8250,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,5,6,1895,2006,Gable,CompShg,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,957.0,GasA,Fa,N,SBrkr,1034,957,0,4,2,TA,9,Typ,0,None,None,None,0.0,0.0,None,None,N,0,None,None,None,0,6,2007,WD ,Normal,No,133,2.0
911104060,75000,30,60.0,10200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,4,6,1925,1950,Gable,CompShg,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,572.0,GasA,Fa,N,FuseP,572,0,0,2,1,TA,4,Typ,0,None,Detchd,Unf,1.0,200.0,TA,TA,N,0,None,None,None,0,5,2009,WD ,Normal,No,72,1.0
911128020,124900,30,60.0,6060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,5,9,1930,2007,Hip,CompShg,MetalSd,None,0.0,Gd,TA,BrkTil,TA,TA,No,ALQ,737.0,Unf,0.0,100.0,GasA,Ex,Y,SBrkr,1001,0,0,2,1,Gd,5,Typ,0,None,Detchd,Unf,1.0,216.0,TA,Po,N,154,None,None,None,0,11,2007,WD ,Normal,No,128,1.0
911128180,68400,50,60.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,4,4,1920,1950,Gable,CompShg,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,698.0,GasA,TA,Y,FuseA,698,430,0,2,1,TA,6,Typ,0,None,Detchd,RFn,2.0,528.0,TA,TA,Y,30,None,None,None,0,4,2010,COD,Abnorml,No,164,1.0
911175360,108000,50,60.0,11040,Pave,None,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,4,6,1920,1950,Gable,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,637.0,Unf,0.0,0.0,GasA,Gd,Y,SBrkr,897,439,0,3,1,TA,7,Typ,0,None,CarPort,Unf,1.0,570.0,TA,TA,Y,0,None,None,None,0,9,2006,COD,Normal,No,167,1.5
911175430,35311,20,50.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,2,3,1949,1950,Gable,CompShg,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,50.0,Unf,0.0,430.0,GasA,TA,N,FuseA,480,0,0,1,1,TA,4,Typ,0,None,Detchd,Unf,1.0,308.0,TA,TA,Y,0,None,None,None,0,10,2006,WD ,Abnorml,No,0,1.0
911175440,115000,190,50.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,5,6,1951,1951,Gable,CompShg,WdShing,None,0.0,Fa,Fa,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,660.0,GasA,TA,N,SBrkr,1060,336,0,4,2,TA,8,Min2,0,None,None,None,0.0,0.0,None,None,Y,0,None,None,None,0,10,2006,WD ,Abnorml,No,0,2.0
911225110,78000,50,60.0,8520,Grvl,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,3,5,1916,1950,Gable,CompShg,MetalSd,None,0.0,TA,TA,PConc,Fa,Fa,No,Unf,0.0,Unf,0.0,216.0,GasA,Fa,N,SBrkr,576,360,0,2,1,TA,6,Typ,0,None,None,None,0.0,0.0,None,None,N,0,None,None,None,0,4,2006,WD ,Normal,No,0,1.0
911226010,81000,30,120.0,18000,Grvl,None,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,3,4,1935,1950,Gable,CompShg,MetalSd,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,894.0,GasA,TA,Y,SBrkr,894,0,0,2,1,TA,6,Typ,0,None,Detchd,RFn,3.0,1248.0,TA,TA,Y,0,None,None,Shed,560,8,2008,ConLD,Normal,No,20,1.0
911226030,65000,70,60.0,9000,Grvl,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,4,6,1920,1950,Gable,CompShg,MetalSd,None,0.0,TA,TA,Stone,Fa,Fa,Mn,Unf,0.0,Unf,0.0,592.0,GasA,Ex,Y,SBrkr,432,432,0,3,1,Fa,5,Min2,0,None,Detchd,Unf,1.0,216.0,Fa,Fa,N,0,None,None,None,0,6,2008,WD ,Normal,No,190,1.5
911370410,392500,120,64.0,5587,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,8,5,2008,2008,Hip,CompShg,CemntBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1480.0,Unf,0.0,120.0,GasA,Ex,Y,SBrkr,1652,0,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2.0,482.0,TA,TA,Y,162,None,None,None,0,11,2008,New,Partial,No,206,3.5
911370460,235000,120,44.0,4750,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,8,5,2006,2007,Hip,CompShg,VinylSd,Stone,481.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1573.0,Unf,0.0,0.0,GasA,Ex,Y,SBrkr,1625,0,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2.0,538.0,TA,TA,Y,123,None,None,None,0,12,2007,WD ,Family,No,153,3.5
911370510,246000,120,44.0,3811,Pave,None,IR1,HLS,AllPub,Corner,Mod,Crawfor,Artery,8,5,2004,2005,Hip,CompShg,CemntBd,Stone,186.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,221.0,GasA,Ex,Y,SBrkr,1646,0,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2.0,525.0,TA,TA,Y,128,None,None,None,0,5,2010,WD ,Normal,No,208,3.5
911370520,250000,120,44.0,3811,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,7,5,2004,2005,Hip,CompShg,CemntBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1474.0,Unf,0.0,120.0,GasA,Ex,Y,SBrkr,1646,0,0,2,1,Ex,5,Typ,1,Gd,Attchd,Fin,2.0,482.0,TA,TA,Y,128,None,None,None,0,7,2008,WD ,Normal,No,208,3.5
911370530,300000,120,44.0,3842,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,8,5,2004,2005,Hip,CompShg,CemntBd,Stone,186.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1564.0,Unf,0.0,30.0,GasA,Ex,Y,SBrkr,1646,0,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2.0,525.0,TA,TA,Y,128,None,None,None,0,12,2006,WD ,Normal,No,208,3.5
911370540,275000,120,44.0,3842,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,8,5,2004,2005,Hip,CompShg,CemntBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,221.0,GasA,Ex,Y,SBrkr,1646,0,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2.0,482.0,TA,TA,Y,128,None,None,None,0,1,2008,WD ,Normal,No,208,3.5
912251110,57625,30,109.0,21780,Grvl,None,Reg,Lvl,NoSewr,Inside,Gtl,IDOTRR,Norm,2,4,1910,1950,Gable,CompShg,Wd Sdng,None,0.0,Fa,Fa,CBlock,None,None,None,None,0.0,None,0.0,0.0,GasA,TA,N,FuseA,810,0,0,1,1,TA,4,Min1,0,None,Detchd,Unf,1.0,280.0,TA,TA,N,119,None,None,None,0,3,2009,ConLD,Normal,No,24,1.0
913350030,242500,20,69.0,23580,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,6,6,1979,1979,Gable,CompShg,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,776.0,Unf,0.0,849.0,GasA,TA,Y,SBrkr,1625,0,0,3,1,Fa,6,Typ,1,TA,Attchd,Fin,2.0,576.0,TA,TA,Y,136,None,None,None,0,9,2006,WD ,Normal,No,28,2.5
